score,content,Label,text_clean,text_StopWord,text_tokens,text_steamindo
1,"Maaf kak ini setelah diupdate apilaksinya terus mau ganti nomor HP yang sudah tidak aktif dan email yang tidak aktif, gagal gagal terus padahal sudah diisi sesuai dan benar tetapi keterangan gagal dan coba diisi dengan benar, versi aplikasi sudah terbaru, mohon dibantu kak. Terimakasih",Negatif,maaf kak ini setelah diupdate apilaksinya terus mau ganti nomor hp yang sudah tidak aktif dan email yang tidak aktif gagal gagal terus padahal sudah diisi sesuai dan benar tetapi keterangan gagal dan coba diisi dengan benar versi aplikasi sudah terbaru mohon dibantu kak terimakasih,maaf kak diupdate apilaksinya ganti nomor hp aktif email aktif gagal gagal diisi sesuai keterangan gagal coba diisi versi aplikasi terbaru mohon dibantu kak terimakasih,"['maaf', 'kak', 'diupdate', 'apilaksinya', 'ganti', 'nomor', 'hp', 'aktif', 'email', 'aktif', 'gagal', 'gagal', 'diisi', 'sesuai', 'keterangan', 'gagal', 'coba', 'diisi', 'versi', 'aplikasi', 'terbaru', 'mohon', 'dibantu', 'kak', 'terimakasih']",maaf kak diupdate apilaksinya ganti nomor hp aktif email aktif gagal gagal isi sesuai terang gagal coba isi versi aplikasi baru mohon bantu kak terimakasih
1,"Aplikasi nya suka nge bug, mau check out juga ga bisa cepet padahal jaringan udah bagus. Ditambah lagi sering log out sendiri loh dan kalau masuk selalu log in ulang. Tolong dong perbaiki, dulu padahal serasa nyaman tapi semakin kesini semakin bikin kesel aja",Negatif,aplikasi nya suka nge bug mau check out juga ga bisa cepet padahal jaringan udah bagus ditambah lagi sering log out sendiri loh dan kalau masuk selalu log in ulang tolong dong perbaiki dulu padahal serasa nyaman tapi semakin kesini semakin bikin kesel aja,aplikasi nya suka nge bug check out ga cepet jaringan udah bagus ditambah log out loh masuk log in ulang tolong perbaiki serasa nyaman kesini bikin kesel aja,"['aplikasi', 'nya', 'suka', 'nge', 'bug', 'check', 'out', 'ga', 'cepet', 'jaringan', 'udah', 'bagus', 'ditambah', 'log', 'out', 'loh', 'masuk', 'log', 'in', 'ulang', 'tolong', 'perbaiki', 'serasa', 'nyaman', 'kesini', 'bikin', 'kesel', 'aja']",aplikasi nya suka nge bug check out ga cepet jaring udah bagus tambah log out loh masuk log in ulang tolong baik serasa nyaman kesini bikin kesel aja
2,"Kenapa toko atau produk luar di blokir padahal saya butuh barang dari luar. Kadang juga suka bug dan lag kayak di map pengiriman SPX sama status barang juga kadang ga jelas, di app masih dalam perjalanan tapi barangnya sudah sampai di rumah. Mohon di perbaiki",Negatif,kenapa toko atau produk luar di blokir padahal saya butuh barang dari luar kadang juga suka bug dan lag kayak di map pengiriman spx sama status barang juga kadang ga jelas di app masih dalam perjalanan tapi barangnya sudah sampai di rumah mohon di perbaiki,toko produk blokir butuh barang kadang suka bug lag kayak map pengiriman spx status barang kadang ga app perjalanan barangnya rumah mohon perbaiki,"['toko', 'produk', 'blokir', 'butuh', 'barang', 'kadang', 'suka', 'bug', 'lag', 'kayak', 'map', 'pengiriman', 'spx', 'status', 'barang', 'kadang', 'ga', 'app', 'perjalanan', 'barangnya', 'rumah', 'mohon', 'perbaiki']",toko produk blokir butuh barang kadang suka bug lag kayak map kirim spx status barang kadang ga app jalan barang rumah mohon baik
2,"Halo shopee layanan jasa pengiriman anda sangat lambat ,masa kalah sama lazada pengirimannya lebih cepat,,tolong lah di perbaiki,kami gk butuh voucher keterlambatan ,kami hanya butuh kecepatan dalam pengiriman barangnya.",Negatif,halo shopee layanan jasa pengiriman anda sangat lambat masa kalah sama lazada pengirimannya lebih cepattolong lah di perbaikikami gk butuh voucher keterlambatan kami hanya butuh kecepatan dalam pengiriman barangnya,halo shopee layanan jasa pengiriman lambat kalah lazada pengirimannya cepattolong perbaikikami gk butuh voucher keterlambatan butuh kecepatan pengiriman barangnya,"['halo', 'shopee', 'layanan', 'jasa', 'pengiriman', 'lambat', 'kalah', 'lazada', 'pengirimannya', 'cepattolong', 'perbaikikami', 'gk', 'butuh', 'voucher', 'keterlambatan', 'butuh', 'kecepatan', 'pengiriman', 'barangnya']",halo shopee layan jasa kirim lambat kalah lazada kirim cepattolong perbaikikami gk butuh voucher lambat butuh cepat kirim barang
4,"Dari segi performa dll udah bagus banget. Betah banget belanja di Shopee. Cuma ada satu mslh, dmna waktu aplikasi nya di reset data/ dihapus, semua riwayat pembelian, koin Shopee, dan riwayat Checkout itu hilang semua. Ga mslh sih koin Shopee nya hilang cuma yg ngeselin riwayat pembelian dan Checkout itu. Apalagi riwayat seperti pembelian itu sangat penting buat jadi bukti. Pdhl udah login pake akun kok ga kesimpen ya? Apa emng dari Shopee ato gmna nih? Kaget aja gitu, masa hilang semua?",Positif,dari segi performa dll udah bagus banget betah banget belanja di shopee cuma ada satu mslh dmna waktu aplikasi nya di reset data dihapus semua riwayat pembelian koin shopee dan riwayat checkout itu hilang semua ga mslh sih koin shopee nya hilang cuma yg ngeselin riwayat pembelian dan checkout itu apalagi riwayat seperti pembelian itu sangat penting buat jadi bukti pdhl udah login pake akun kok ga kesimpen ya apa emng dari shopee ato gmna nih kaget aja gitu masa hilang semua,segi performa dll udah bagus banget betah banget belanja shopee mslh dmna aplikasi nya reset data dihapus riwayat pembelian koin shopee riwayat checkout hilang ga mslh sih koin shopee nya hilang yg ngeselin riwayat pembelian checkout riwayat pembelian bukti pdhl udah login pake akun ga kesimpen ya emng shopee ato gmna nih kaget aja gitu hilang,"['segi', 'performa', 'dll', 'udah', 'bagus', 'banget', 'betah', 'banget', 'belanja', 'shopee', 'mslh', 'dmna', 'aplikasi', 'nya', 'reset', 'data', 'dihapus', 'riwayat', 'pembelian', 'koin', 'shopee', 'riwayat', 'checkout', 'hilang', 'ga', 'mslh', 'sih', 'koin', 'shopee', 'nya', 'hilang', 'yg', 'ngeselin', 'riwayat', 'pembelian', 'checkout', 'riwayat', 'pembelian', 'bukti', 'pdhl', 'udah', 'login', 'pake', 'akun', 'ga', 'kesimpen', 'ya', 'emng', 'shopee', 'ato', 'gmna', 'nih', 'kaget', 'aja', 'gitu', 'hilang']",segi performa dll udah bagus banget betah banget belanja shopee mslh dmna aplikasi nya reset data hapus riwayat beli koin shopee riwayat checkout hilang ga mslh sih koin shopee nya hilang yg ngeselin riwayat beli checkout riwayat beli bukti pdhl udah login pake akun ga kesimpen ya emng shopee ato gmna nih kaget aja gitu hilang
1,"Tolong adakan menu seting untuk mematikan semua live video ,ngelag2 hp saya!!dan boros kuota. Pdhl kontennya jg gk senonoh!dan fitur dark mode! Silau tau!!",Negatif,tolong adakan menu seting untuk mematikan semua live video ngelag hp sayadan boros kuota pdhl kontennya jg gk senonohdan fitur dark mode silau tau,tolong adakan menu seting mematikan live video ngelag hp sayadan boros kuota pdhl kontennya jg gk senonohdan fitur dark mode silau tau,"['tolong', 'adakan', 'menu', 'seting', 'mematikan', 'live', 'video', 'ngelag', 'hp', 'sayadan', 'boros', 'kuota', 'pdhl', 'kontennya', 'jg', 'gk', 'senonohdan', 'fitur', 'dark', 'mode', 'silau', 'tau']",tolong adakan menu ting mati live video ngelag hp sayadan boros kuota pdhl konten jg gk senonohdan fitur dark mode silau tau
1,"Lemot banget aplikasinya mana kalo loading lama banget, ngeklik satu item atau pun apa tetep aja gabisa padahal udah upgrade apk yang baru terus",Negatif,lemot banget aplikasinya mana kalo loading lama banget ngeklik satu item atau pun apa tetep aja gabisa padahal udah upgrade apk yang baru terus,lemot banget aplikasinya kalo loading banget ngeklik item tetep aja gabisa udah upgrade apk,"['lemot', 'banget', 'aplikasinya', 'kalo', 'loading', 'banget', 'ngeklik', 'item', 'tetep', 'aja', 'gabisa', 'udah', 'upgrade', 'apk']",lot banget aplikasi kalo loading banget ngeklik item tetep aja gabisa udah upgrade apk
5,"Saya suka dengan mode transaksi nya mudah, banyak gratis ongkir, menggunakan paylater nya pun mudah, kekurangan bisa di tambah dari saldo sohopee pay... Cuma, belum ada peningkatan pinjaman spaylater nya meningkat...",Positif,saya suka dengan mode transaksi nya mudah banyak gratis ongkir menggunakan paylater nya pun mudah kekurangan bisa di tambah dari saldo sohopee pay cuma belum ada peningkatan pinjaman spaylater nya meningkat,suka mode transaksi nya mudah gratis ongkir paylater nya mudah kekurangan saldo sohopee pay peningkatan pinjaman spaylater nya meningkat,"['suka', 'mode', 'transaksi', 'nya', 'mudah', 'gratis', 'ongkir', 'paylater', 'nya', 'mudah', 'kekurangan', 'saldo', 'sohopee', 'pay', 'peningkatan', 'pinjaman', 'spaylater', 'nya', 'meningkat']",suka mode transaksi nya mudah gratis ongkir paylater nya mudah kurang saldo sohopee pay tingkat pinjam spaylater nya tingkat
4,Untuk aplikasi sangat bagus dan sangat mempermudah tapi ada kekecewaan 2 x beli HP padahal di iklanya official store tapi setelah di pesan HP tersebut bukan original sampe saya mengirimkan bukti yg ORI dan bukan ORI ini yg sangat membuat sy kecewa ditambah sy membeli mengunakan shoppe paylater. Mohon tindak lanjutnya dr pihak shoppe utk pengembalian dana dan menindaklanjuti toko2 HP yg nakal. Terima kasih,Positif,untuk aplikasi sangat bagus dan sangat mempermudah tapi ada kekecewaan  x beli hp padahal di iklanya official store tapi setelah di pesan hp tersebut bukan original sampe saya mengirimkan bukti yg ori dan bukan ori ini yg sangat membuat sy kecewa ditambah sy membeli mengunakan shoppe paylater mohon tindak lanjutnya dr pihak shoppe utk pengembalian dana dan menindaklanjuti toko hp yg nakal terima kasih,aplikasi bagus mempermudah kekecewaan x beli hp iklanya official store pesan hp original sampe mengirimkan bukti yg ori ori yg sy kecewa ditambah sy membeli mengunakan shoppe paylater mohon tindak dr shoppe utk pengembalian dana menindaklanjuti toko hp yg nakal terima kasih,"['aplikasi', 'bagus', 'mempermudah', 'kekecewaan', 'x', 'beli', 'hp', 'iklanya', 'official', 'store', 'pesan', 'hp', 'original', 'sampe', 'mengirimkan', 'bukti', 'yg', 'ori', 'ori', 'yg', 'sy', 'kecewa', 'ditambah', 'sy', 'membeli', 'mengunakan', 'shoppe', 'paylater', 'mohon', 'tindak', 'dr', 'shoppe', 'utk', 'pengembalian', 'dana', 'menindaklanjuti', 'toko', 'hp', 'yg', 'nakal', 'terima', 'kasih']",aplikasi bagus mudah kecewa x beli hp iklanya official store pesan hp original sampe kirim bukti yg ori ori yg sy kecewa tambah sy beli mengunakan shoppe paylater mohon tindak dr shoppe utk kembali dana menindaklanjuti toko hp yg nakal terima kasih
2,Walaupun sekarang sudah ada fitur COD cek dulu dan bisa dikembalikan barangnya ... Tapi sekarang penjualnya hanya mengambil identitas pembeli tetapi mengirim barang lewat transaksi diluar shopee... Saya sudah ketipu 2× ... Kalau saya dirumah ya tidak saya terima paketnya... Ini posisi tidak dirumah yang menerima paket keluarga,Negatif,walaupun sekarang sudah ada fitur cod cek dulu dan bisa dikembalikan barangnya  tapi sekarang penjualnya hanya mengambil identitas pembeli tetapi mengirim barang lewat transaksi diluar shopee saya sudah ketipu   kalau saya dirumah ya tidak saya terima paketnya ini posisi tidak dirumah yang menerima paket keluarga,fitur cod cek dikembalikan barangnya penjualnya mengambil identitas pembeli mengirim barang transaksi diluar shopee ketipu dirumah ya terima paketnya posisi dirumah menerima paket keluarga,"['fitur', 'cod', 'cek', 'dikembalikan', 'barangnya', 'penjualnya', 'mengambil', 'identitas', 'pembeli', 'mengirim', 'barang', 'transaksi', 'diluar', 'shopee', 'ketipu', 'dirumah', 'ya', 'terima', 'paketnya', 'posisi', 'dirumah', 'menerima', 'paket', 'keluarga']",fitur cod cek kembali barang jual ambil identitas beli kirim barang transaksi luar shopee tipu rumah ya terima paket posisi rumah terima paket keluarga
1,"Shopee makin lemot sekarang, terus saya clear all data dan reinstall app shopee, tapi sekarang malah tidak bisa login di aplikasi shopee, stuk di form login, ga ada loading, peringatan dll, sudah coba pakai OTP dan password tetap gagal.",Negatif,shopee makin lemot sekarang terus saya clear all data dan reinstall app shopee tapi sekarang malah tidak bisa login di aplikasi shopee stuk di form login ga ada loading peringatan dll sudah coba pakai otp dan password tetap gagal,shopee lemot clear all data reinstall app shopee login aplikasi shopee stuk form login ga loading peringatan dll coba pakai otp password gagal,"['shopee', 'lemot', 'clear', 'all', 'data', 'reinstall', 'app', 'shopee', 'login', 'aplikasi', 'shopee', 'stuk', 'form', 'login', 'ga', 'loading', 'peringatan', 'dll', 'coba', 'pakai', 'otp', 'password', 'gagal']",shopee lot clear all data reinstall app shopee login aplikasi shopee stuk form login ga loading ingat dll coba pakai otp password gagal
5,"Senang, aman, saran untuk menyertakan NO. TLP KURIR agar bisa di arahkan nantinya. Serta notifikasi pesanan tolong secara berkala..sbg contoh pesanan akan tiba dalam 1 jam biar kita gak kayak PHP nunggu pesanan yg gak pasti krn gak jelas notifikasi nya..",Positif,senang aman saran untuk menyertakan no tlp kurir agar bisa di arahkan nantinya serta notifikasi pesanan tolong secara berkalasbg contoh pesanan akan tiba dalam  jam biar kita gak kayak php nunggu pesanan yg gak pasti krn gak jelas notifikasi nya,senang aman saran menyertakan no tlp kurir arahkan notifikasi pesanan tolong berkalasbg contoh pesanan jam biar gak kayak php nunggu pesanan yg gak krn gak notifikasi nya,"['senang', 'aman', 'saran', 'menyertakan', 'no', 'tlp', 'kurir', 'arahkan', 'notifikasi', 'pesanan', 'tolong', 'berkalasbg', 'contoh', 'pesanan', 'jam', 'biar', 'gak', 'kayak', 'php', 'nunggu', 'pesanan', 'yg', 'gak', 'krn', 'gak', 'notifikasi', 'nya']",senang aman saran serta no tlp kurir arah notifikasi pesan tolong berkalasbg contoh pesan jam biar gak kayak php nunggu pesan yg gak krn gak notifikasi nya
5,"Aplikasi ini bener"" good job... sangat membantu sekali dalam segi kantong untuk para ibu"" pencari diskon... dan untuk org"" yg mager... semua barang apapun yg pengen kita cari dan beli ada disini smua.. pelayanannya juga bagus permasalahan apapun bisa terselesaikan semua tim shopee bekerja dengan baik dan efisien, andthen good job sukses terus yaa buat shopee...",Positif,aplikasi ini bener good job sangat membantu sekali dalam segi kantong untuk para ibu pencari diskon dan untuk org yg mager semua barang apapun yg pengen kita cari dan beli ada disini smua pelayanannya juga bagus permasalahan apapun bisa terselesaikan semua tim shopee bekerja dengan baik dan efisien andthen good job sukses terus yaa buat shopee,aplikasi bener good job membantu segi kantong pencari diskon org yg mager barang apapun yg pengen cari beli smua pelayanannya bagus permasalahan apapun terselesaikan tim shopee efisien andthen good job sukses yaa shopee,"['aplikasi', 'bener', 'good', 'job', 'membantu', 'segi', 'kantong', 'pencari', 'diskon', 'org', 'yg', 'mager', 'barang', 'apapun', 'yg', 'pengen', 'cari', 'beli', 'smua', 'pelayanannya', 'bagus', 'permasalahan', 'apapun', 'terselesaikan', 'tim', 'shopee', 'efisien', 'andthen', 'good', 'job', 'sukses', 'yaa', 'shopee']",aplikasi bener good job bantu segi kantong cari diskon org yg mager barang apa yg ken cari beli smua layan bagus masalah apa selesai tim shopee efisien andthen good job sukses yaa shopee
1,"pengiriman nya lama bangett, ga sesuai estimasi. nyampe sekarangg paket saya ga dateng dateng, tau gini mending beli di tiktok shoop, 3 hari langsung dateng, terus ga saya mau chat kurir nya ga bisa. shoope sekarang udah mulai ga konsisten ke pelanggan. saya kasih rate rendah, karna saya kecewa",Negatif,pengiriman nya lama bangett ga sesuai estimasi nyampe sekarangg paket saya ga dateng dateng tau gini mending beli di tiktok shoop  hari langsung dateng terus ga saya mau chat kurir nya ga bisa shoope sekarang udah mulai ga konsisten ke pelanggan saya kasih rate rendah karna saya kecewa,pengiriman nya bangett ga sesuai estimasi nyampe sekarangg paket ga dateng dateng tau gini mending beli tiktok shoop langsung dateng ga chat kurir nya ga shoope udah ga konsisten pelanggan kasih rate rendah karna kecewa,"['pengiriman', 'nya', 'bangett', 'ga', 'sesuai', 'estimasi', 'nyampe', 'sekarangg', 'paket', 'ga', 'dateng', 'dateng', 'tau', 'gini', 'mending', 'beli', 'tiktok', 'shoop', 'langsung', 'dateng', 'ga', 'chat', 'kurir', 'nya', 'ga', 'shoope', 'udah', 'ga', 'konsisten', 'pelanggan', 'kasih', 'rate', 'rendah', 'karna', 'kecewa']",kirim nya bangett ga sesuai estimasi nyampe sekarangg paket ga dateng dateng tau gin mending beli tiktok shoop langsung dateng ga chat kurir nya ga shoope udah ga konsisten langgan kasih rate rendah karna kecewa
2,Shoppe makin kesini makin ngeselin! LEMOT PARAAAHHHH!!! padahal sinyal HP lancar tapi terus ada tulisan periksa koneksi internet! Heh gw ngerank lancar lancar aja!! Niat belanja ngilangin setres malah tambah setres kek main ml aja!,Negatif,shoppe makin kesini makin ngeselin lemot paraaahhhh padahal sinyal hp lancar tapi terus ada tulisan periksa koneksi internet heh gw ngerank lancar lancar aja niat belanja ngilangin setres malah tambah setres kek main ml aja,shoppe kesini ngeselin lemot paraaahhhh sinyal hp lancar tulisan periksa koneksi internet heh gw ngerank lancar lancar aja niat belanja ngilangin setres setres kek main ml aja,"['shoppe', 'kesini', 'ngeselin', 'lemot', 'paraaahhhh', 'sinyal', 'hp', 'lancar', 'tulisan', 'periksa', 'koneksi', 'internet', 'heh', 'gw', 'ngerank', 'lancar', 'lancar', 'aja', 'niat', 'belanja', 'ngilangin', 'setres', 'setres', 'kek', 'main', 'ml', 'aja']",shoppe kesini ngeselin lot paraaahhhh sinyal hp lancar tulis periksa koneksi internet heh gw ngerank lancar lancar aja niat belanja ngilangin tres tres kek main ml aja
5,"SHOPEE tolong ya. Tadi pagi buka shopee ga kenapa napa tuh, kenapa jam 11.50 akunnya langsung keluar dan ga bisa log in. Kirain masalah sinyal, ga taunya emang masalah di aplikasinya. Tolong segera di perbaiki ya.",Positif,shopee tolong ya tadi pagi buka shopee ga kenapa napa tuh kenapa jam  akunnya langsung keluar dan ga bisa log in kirain masalah sinyal ga taunya emang masalah di aplikasinya tolong segera di perbaiki ya,shopee tolong ya pagi buka shopee ga napa tuh jam akunnya langsung ga log in kirain sinyal ga taunya emang aplikasinya tolong perbaiki ya,"['shopee', 'tolong', 'ya', 'pagi', 'buka', 'shopee', 'ga', 'napa', 'tuh', 'jam', 'akunnya', 'langsung', 'ga', 'log', 'in', 'kirain', 'sinyal', 'ga', 'taunya', 'emang', 'aplikasinya', 'tolong', 'perbaiki', 'ya']",shopee tolong ya pagi buka shopee ga napa tuh jam akun langsung ga log in kirain sinyal ga tau emang aplikasi tolong baik ya
1,"Saya Sebagai Penjual Sangat Di rugikan Dengan Adanya pengiriman SPX, barang di retur secara sepihak, Dengan Alasan Pembeli nya di telpon tidak diangkat, Padahal Pembeli nya chat saya, nunggu paket dan tidak ada telpon masuk sama sekali dari Kurir nya, pengiriman dari tgl 1 sampai tgl 6 malah di retur secara sepihak... Jumlah Nominal sampai 600 RB Produk Custom, barang Kelewat Acara Tidak bisa di jual ulang.. Dari Pihak Shopee Juga tidak ada niat ganti rugi atau lain sebagainya... Pelayanan Buruk",Negatif,saya sebagai penjual sangat di rugikan dengan adanya pengiriman spx barang di retur secara sepihak dengan alasan pembeli nya di telpon tidak diangkat padahal pembeli nya chat saya nunggu paket dan tidak ada telpon masuk sama sekali dari kurir nya pengiriman dari tgl  sampai tgl  malah di retur secara sepihak jumlah nominal sampai  rb produk custom barang kelewat acara tidak bisa di jual ulang dari pihak shopee juga tidak ada niat ganti rugi atau lain sebagainya pelayanan buruk,penjual rugikan pengiriman spx barang retur alasan pembeli nya telpon diangkat pembeli nya chat nunggu paket telpon masuk kurir nya pengiriman tgl tgl retur nominal rb produk custom barang kelewat acara jual ulang shopee niat ganti rugi pelayanan buruk,"['penjual', 'rugikan', 'pengiriman', 'spx', 'barang', 'retur', 'alasan', 'pembeli', 'nya', 'telpon', 'diangkat', 'pembeli', 'nya', 'chat', 'nunggu', 'paket', 'telpon', 'masuk', 'kurir', 'nya', 'pengiriman', 'tgl', 'tgl', 'retur', 'nominal', 'rb', 'produk', 'custom', 'barang', 'kelewat', 'acara', 'jual', 'ulang', 'shopee', 'niat', 'ganti', 'rugi', 'pelayanan', 'buruk']",jual rugi kirim spx barang retur alas beli nya telpon angkat beli nya chat nunggu paket telpon masuk kurir nya kirim tgl tgl retur nominal rb produk custom barang lewat acara jual ulang shopee niat ganti rugi layan buruk
2,"Tolong banget shopee, balikin sistem pilih ekspedisi kayak dulu lagi. Jujur dipilihin random gini jdi bener2 bikin males belanja karena keterlambatan ekspedisi. Biasa pake ekspedisi J tiba2 dikasih A yg kpn datangnya gk pasti & pelayanannya lama sekali.",Negatif,tolong banget shopee balikin sistem pilih ekspedisi kayak dulu lagi jujur dipilihin random gini jdi bener bikin males belanja karena keterlambatan ekspedisi biasa pake ekspedisi j tiba dikasih a yg kpn datangnya gk pasti  pelayanannya lama sekali,tolong banget shopee balikin sistem pilih ekspedisi kayak jujur dipilihin random gini jdi bener bikin males belanja keterlambatan ekspedisi pake ekspedisi j dikasih a yg kpn datangnya gk pelayanannya,"['tolong', 'banget', 'shopee', 'balikin', 'sistem', 'pilih', 'ekspedisi', 'kayak', 'jujur', 'dipilihin', 'random', 'gini', 'jdi', 'bener', 'bikin', 'males', 'belanja', 'keterlambatan', 'ekspedisi', 'pake', 'ekspedisi', 'j', 'dikasih', 'a', 'yg', 'kpn', 'datangnya', 'gk', 'pelayanannya']",tolong banget shopee balikin sistem pilih ekspedisi kayak jujur dipilihin random gin jdi bener bikin males belanja lambat ekspedisi pake ekspedisi j kasih a yg kpn datang gk layan
5,"Sudah daftar, terus isi alamat sudah sesuai dengan lokasi map....masih terus tampil pesan alamat yang kamu masukin salah (padahal sudah disesuaikan dengan lokasi pengantaran grab online) salah . Baru kali ketemu toko online seribet ini. Uninstallll saja ...ribet",Positif,sudah daftar terus isi alamat sudah sesuai dengan lokasi mapmasih terus tampil pesan alamat yang kamu masukin salah padahal sudah disesuaikan dengan lokasi pengantaran grab online salah  baru kali ketemu toko online seribet ini uninstallll saja ribet,daftar isi alamat sesuai lokasi mapmasih tampil pesan alamat masukin salah disesuaikan lokasi pengantaran grab online salah kali ketemu toko online seribet uninstallll ribet,"['daftar', 'isi', 'alamat', 'sesuai', 'lokasi', 'mapmasih', 'tampil', 'pesan', 'alamat', 'masukin', 'salah', 'disesuaikan', 'lokasi', 'pengantaran', 'grab', 'online', 'salah', 'kali', 'ketemu', 'toko', 'online', 'seribet', 'uninstallll', 'ribet']",daftar isi alamat sesuai lokasi mapmasih tampil pesan alamat masukin salah sesuai lokasi antar grab online salah kali ketemu toko online seribet uninstallll ribet
5,"Saya kasih bintang 5 nih. Sekarang baru terasa kalau Shopee benar² serius memberikan voucher diskon 50%, tidak seperti sebelumnya. Semoga kedepannya tidak ada lagi kendala ”vocher tidak bisa digunakan.” Dgn demikian saya bisa hemat dlm setiap belanjaan saya. Terima kasih.",Positif,saya kasih bintang  nih sekarang baru terasa kalau shopee benar serius memberikan voucher diskon  tidak seperti sebelumnya semoga kedepannya tidak ada lagi kendala vocher tidak bisa digunakan dgn demikian saya bisa hemat dlm setiap belanjaan saya terima kasih,kasih bintang nih shopee serius voucher diskon semoga kedepannya kendala vocher dgn hemat dlm belanjaan terima kasih,"['kasih', 'bintang', 'nih', 'shopee', 'serius', 'voucher', 'diskon', 'semoga', 'kedepannya', 'kendala', 'vocher', 'dgn', 'hemat', 'dlm', 'belanjaan', 'terima', 'kasih']",kasih bintang nih shopee serius voucher diskon moga depan kendala vocher dgn hemat dlm belanja terima kasih
5,"Shopee aman sekarang, device ok, jaringan ok, aman terkendali. Cuma memang kadang pake wifi sekalipun dah ok, entah kenapa di beberapa live ga lancar. Terpaksa pakai data seluler kadang, tapi kadang pake wifi lancar kalo live.",Positif,shopee aman sekarang device ok jaringan ok aman terkendali cuma memang kadang pake wifi sekalipun dah ok entah kenapa di beberapa live ga lancar terpaksa pakai data seluler kadang tapi kadang pake wifi lancar kalo live,shopee aman device ok jaringan ok aman terkendali kadang pake wifi dah ok live ga lancar terpaksa pakai data seluler kadang kadang pake wifi lancar kalo live,"['shopee', 'aman', 'device', 'ok', 'jaringan', 'ok', 'aman', 'terkendali', 'kadang', 'pake', 'wifi', 'dah', 'ok', 'live', 'ga', 'lancar', 'terpaksa', 'pakai', 'data', 'seluler', 'kadang', 'kadang', 'pake', 'wifi', 'lancar', 'kalo', 'live']",shopee aman device ok jaring ok aman kendali kadang pake wifi dah ok live ga lancar paksa pakai data seluler kadang kadang pake wifi lancar kalo live
2,"Suka lelet, update terus, jaringan stabil kuota banyak tapi masih loading, padahal SUDAH DI CLEAR CACHE BERKALI-KALI tapi masih tetep lelet, dan eror capek bgt, setiap komplain selalu ""hapus cache, login ulang, blablablablablabla"" dan setiap update pasti performanya selalu turun, kaya skrg, baru di update dan semua game di shopee lelet dan ngefreeze, gimana mau main game???",Negatif,suka lelet update terus jaringan stabil kuota banyak tapi masih loading padahal sudah di clear cache berkalikali tapi masih tetep lelet dan eror capek bgt setiap komplain selalu hapus cache login ulang blablablablablabla dan setiap update pasti performanya selalu turun kaya skrg baru di update dan semua game di shopee lelet dan ngefreeze gimana mau main game,suka lelet update jaringan stabil kuota loading clear cache berkalikali tetep lelet eror capek bgt komplain hapus cache login ulang blablablablablabla update performanya turun kaya skrg update game shopee lelet ngefreeze gimana main game,"['suka', 'lelet', 'update', 'jaringan', 'stabil', 'kuota', 'loading', 'clear', 'cache', 'berkalikali', 'tetep', 'lelet', 'eror', 'capek', 'bgt', 'komplain', 'hapus', 'cache', 'login', 'ulang', 'blablablablablabla', 'update', 'performanya', 'turun', 'kaya', 'skrg', 'update', 'game', 'shopee', 'lelet', 'ngefreeze', 'gimana', 'main', 'game']",suka lelet update jaring stabil kuota loading clear cache berkalikali tetep lelet eror capek bgt komplain hapus cache login ulang blablablablablabla update performa turun kaya skrg update game shopee lelet ngefreeze gimana main game
1,"Kenapa ya sekarang shopee pay later tu nggak bisa bener, udah bayar tagihan tapi malah nggak kepotong, terus kalo nanti bayar lagi gimana kalo nggak kepotong lagi kayak ini,.. terus apa gunanya bayar...... Shopee pay later udah mirip pinjol udah bayar tapi belum dihitung bayar. Kalo udah dibenerin nanti saya ganti ulasannya. Terima kasih.",Negatif,kenapa ya sekarang shopee pay later tu nggak bisa bener udah bayar tagihan tapi malah nggak kepotong terus kalo nanti bayar lagi gimana kalo nggak kepotong lagi kayak ini terus apa gunanya bayar shopee pay later udah mirip pinjol udah bayar tapi belum dihitung bayar kalo udah dibenerin nanti saya ganti ulasannya terima kasih,ya shopee pay later tu nggak bener udah bayar tagihan nggak kepotong kalo bayar gimana kalo nggak kepotong kayak gunanya bayar shopee pay later udah pinjol udah bayar dihitung bayar kalo udah dibenerin ganti ulasannya terima kasih,"['ya', 'shopee', 'pay', 'later', 'tu', 'nggak', 'bener', 'udah', 'bayar', 'tagihan', 'nggak', 'kepotong', 'kalo', 'bayar', 'gimana', 'kalo', 'nggak', 'kepotong', 'kayak', 'gunanya', 'bayar', 'shopee', 'pay', 'later', 'udah', 'pinjol', 'udah', 'bayar', 'dihitung', 'bayar', 'kalo', 'udah', 'dibenerin', 'ganti', 'ulasannya', 'terima', 'kasih']",ya shopee pay later tu nggak bener udah bayar tagih nggak potong kalo bayar gimana kalo nggak potong kayak guna bayar shopee pay later udah pinjol udah bayar hitung bayar kalo udah dibenerin ganti ulas terima kasih
